project,num_center_nodes,total_nodes
231338-v2.0.0-bad,53,6013
153820-v1.0.0-bad,142,15489
231358-v1.0.0-bad,6,3327
231361-v1.0.0-bad,3,1147
231353-v1.0.0-bad,8,8148
231349-v1.0.0-bad,10,9176
231350-v1.0.0-bad,10,9176
153814-v1.0.0-bad,195,22551
231360-v1.0.0-bad,3,6361
153821-v1.0.0-bad,144,23539
231359-v1.0.0-bad,6,6099
231363-v1.0.0-bad,5,9533
231370-v1.0.0-bad,3,2638
231357-v1.0.0-bad,8,17320
231368-v1.0.0-bad,6,10234
231356-v1.0.0-bad,23,20382
231366-v1.0.0-bad,3,12430
231354-v1.0.0-bad,12,23142
231377-v1.0.0-bad,4,764
231367-v1.0.0-bad,45,13691
231369-v1.0.0-bad,22,10330
231364-v1.0.0-bad,49,19670
231378-v1.0.0-bad,5,2994
231365-v1.0.0-bad,99,24514
501297-v1.0.1-bad,8,8313
231376-v1.0.0-bad,4,12247
231373-v1.0.0-bad,17,14130
231372-v1.0.0-bad,70,24388
231380-v2.0.0-bad,39,23248
231379-v1.0.0-bad,12,23619
153780-v1.0.0-bad,76,12984
501314-v1.0.1-good,245,58246
231374-v1.0.0-bad,222,33896
231362-v1.0.0-bad,167,34106
231375-v1.0.0-bad,227,37740
246867-v2.0.0-mixed,2,107
246872-v2.0.0-mixed,2,107
246873-v2.0.0-mixed,2,137
246870-v2.0.0-mixed,2,131
246874-v2.0.0-mixed,2,139
246871-v2.0.0-mixed,2,152
246868-v2.0.0-mixed,3,192
246883-v2.0.0-mixed,3,324
246863-v2.0.0-mixed,5,367
246858-v2.0.0-mixed,3,365
246860-v2.0.0-mixed,5,359
246902-v2.0.0-mixed,6,266
246891-v2.0.0-mixed,4,381
246890-v2.0.0-mixed,4,398
246856-v2.0.0-mixed,3,388
246887-v2.0.0-mixed,2,392
246900-v2.0.0-mixed,3,328
246914-v2.0.0-mixed,2,107
246912-v2.0.0-mixed,2,107
246895-v2.0.0-mixed,4,387
246915-v2.0.0-mixed,2,107
246906-v2.0.0-mixed,3,365
246919-v2.0.0-mixed,2,152
246923-v2.0.0-mixed,2,124
246908-v2.0.0-mixed,5,359
246921-v2.0.0-mixed,2,137
246904-v2.0.0-mixed,3,388
246922-v2.0.0-mixed,2,139
246916-v2.0.0-mixed,3,192
246901-v2.0.0-mixed,6,462
246910-v2.0.0-mixed,5,368
246911-v2.0.0-mixed,5,367
246934-v2.0.0-mixed,2,398
246950-v2.0.0-mixed,6,279
246935-v2.0.0-mixed,2,398
246942-v2.0.0-mixed,3,347
246938-v2.0.0-mixed,4,404
246936-v2.0.0-mixed,2,400
246937-v2.0.0-mixed,2,400
246940-v2.0.0-mixed,4,387
246941-v2.0.0-mixed,4,394
246951-v2.0.0-mixed,3,344
246943-v2.0.0-mixed,4,393
246939-v2.0.0-mixed,4,387
246960-v2.0.0-mixed,2,123
246968-v2.0.0-mixed,2,123
246966-v2.0.0-mixed,2,140
246967-v2.0.0-mixed,2,161
246969-v2.0.0-mixed,2,146
246949-v2.0.0-mixed,6,468
246952-v2.0.0-mixed,3,390
246958-v2.0.0-mixed,5,370
246977-v2.0.0-mixed,4,361
246978-v2.0.0-mixed,2,369
246979-v2.0.0-mixed,2,369
246981-v2.0.0-mixed,2,371
246984-v2.0.0-mixed,4,358
246980-v2.0.0-mixed,2,371
246983-v2.0.0-mixed,4,358
246982-v2.0.0-mixed,4,375
246985-v2.0.0-mixed,4,365
246990-v2.0.0-mixed,5,312
246987-v2.0.0-mixed,4,364
246986-v2.0.0-mixed,3,325
246989-v2.0.0-mixed,7,372
246988-v2.0.0-mixed,4,364
246991-v2.0.0-mixed,3,338
247005-v2.0.0-mixed,2,100
247004-v2.0.0-mixed,2,100
246994-v2.0.0-mixed,6,254
247006-v2.0.0-mixed,2,100
247007-v2.0.0-mixed,2,100
246992-v2.0.0-mixed,3,308
247008-v2.0.0-mixed,3,183
247010-v2.0.0-mixed,2,124
246999-v2.0.0-mixed,5,326
247012-v2.0.0-mixed,2,100
247000-v2.0.0-mixed,5,338
246998-v2.0.0-mixed,3,345
247002-v2.0.0-mixed,5,347
247013-v2.0.0-mixed,2,128
246995-v2.0.0-mixed,3,322
247011-v2.0.0-mixed,2,145
247015-v2.0.0-mixed,2,117
247014-v2.0.0-mixed,2,132
247003-v2.0.0-mixed,5,346
246993-v2.0.0-mixed,6,438
246996-v2.0.0-mixed,3,368
247019-v2.0.0-mixed,3,343
247020-v2.0.0-mixed,7,403
247030-v2.0.0-mixed,3,364
247021-v2.0.0-mixed,4,409
247022-v2.0.0-mixed,2,417
247023-v2.0.0-mixed,2,417
247028-v2.0.0-mixed,4,406
247027-v2.0.0-mixed,4,406
247024-v2.0.0-mixed,2,419
247029-v2.0.0-mixed,4,413
247025-v2.0.0-mixed,2,419
247026-v2.0.0-mixed,4,423
247032-v2.0.0-mixed,4,412
247031-v2.0.0-mixed,4,412
247033-v2.0.0-mixed,7,420
247048-v2.0.0-mixed,2,133
247049-v2.0.0-mixed,2,133
247050-v2.0.0-mixed,2,133
247034-v2.0.0-mixed,5,351
247038-v2.0.0-mixed,6,291
247051-v2.0.0-mixed,2,133
247035-v2.0.0-mixed,3,377
247036-v2.0.0-mixed,3,347
247054-v2.0.0-mixed,2,150
247055-v2.0.0-mixed,2,171
247039-v2.0.0-mixed,3,361
247043-v2.0.0-mixed,5,366
247042-v2.0.0-mixed,3,384
247047-v2.0.0-mixed,5,386
247052-v2.0.0-mixed,3,211
247046-v2.0.0-mixed,5,387
247044-v2.0.0-mixed,5,378
247056-v2.0.0-mixed,2,133
247057-v2.0.0-mixed,2,156
247040-v2.0.0-mixed,3,407
247059-v2.0.0-mixed,2,143
247058-v2.0.0-mixed,2,158
247037-v2.0.0-mixed,6,487
247067-v2.0.0-mixed,3,348
247068-v2.0.0-mixed,7,408
247069-v2.0.0-mixed,4,414
247078-v2.0.0-mixed,3,369
247070-v2.0.0-mixed,2,422
247071-v2.0.0-mixed,2,422
247072-v2.0.0-mixed,2,424
247074-v2.0.0-mixed,4,428
247073-v2.0.0-mixed,2,424
247075-v2.0.0-mixed,4,411
247076-v2.0.0-mixed,4,411
247079-v2.0.0-mixed,4,417
247077-v2.0.0-mixed,4,418
247080-v2.0.0-mixed,4,417
247081-v2.0.0-mixed,7,425
247096-v2.0.0-mixed,2,138
247097-v2.0.0-mixed,2,138
247082-v2.0.0-mixed,5,356
247098-v2.0.0-mixed,2,138
247086-v2.0.0-mixed,6,296
247099-v2.0.0-mixed,2,138
247083-v2.0.0-mixed,3,382
247084-v2.0.0-mixed,3,352
247087-v2.0.0-mixed,3,366
247091-v2.0.0-mixed,5,371
247102-v2.0.0-mixed,2,155
247092-v2.0.0-mixed,5,383
247090-v2.0.0-mixed,3,389
247100-v2.0.0-mixed,3,216
247103-v2.0.0-mixed,2,176
247105-v2.0.0-mixed,2,161
247104-v2.0.0-mixed,2,138
247095-v2.0.0-mixed,5,391
247094-v2.0.0-mixed,5,392
247088-v2.0.0-mixed,3,412
247106-v2.0.0-mixed,2,163
247107-v2.0.0-mixed,2,148
247085-v2.0.0-mixed,6,492
247115-v2.0.0-mixed,3,330
247117-v2.0.0-mixed,4,392
247116-v2.0.0-mixed,7,386
247120-v2.0.0-mixed,2,402
247118-v2.0.0-mixed,2,400
247126-v2.0.0-mixed,3,351
247121-v2.0.0-mixed,2,402
247123-v2.0.0-mixed,4,389
247125-v2.0.0-mixed,4,396
247119-v2.0.0-mixed,2,400
247124-v2.0.0-mixed,4,389
247122-v2.0.0-mixed,4,406
247128-v2.0.0-mixed,4,395
247127-v2.0.0-mixed,4,395
247129-v2.0.0-mixed,7,403
247144-v2.0.0-mixed,2,113
247130-v2.0.0-mixed,5,338
247146-v2.0.0-mixed,2,113
247145-v2.0.0-mixed,2,113
247147-v2.0.0-mixed,2,113
247132-v2.0.0-mixed,3,334
247134-v2.0.0-mixed,6,274
247131-v2.0.0-mixed,3,364
247150-v2.0.0-mixed,2,137
247135-v2.0.0-mixed,3,348
247138-v2.0.0-mixed,3,371
247143-v2.0.0-mixed,5,373
247148-v2.0.0-mixed,3,198
247152-v2.0.0-mixed,2,113
247151-v2.0.0-mixed,2,158
247139-v2.0.0-mixed,5,353
247153-v2.0.0-mixed,2,143
247142-v2.0.0-mixed,5,374
247140-v2.0.0-mixed,5,365
247155-v2.0.0-mixed,2,130
247154-v2.0.0-mixed,2,145
247136-v2.0.0-mixed,3,394
247133-v2.0.0-mixed,6,470
247163-v2.0.0-mixed,3,349
247164-v2.0.0-mixed,7,411
247165-v2.0.0-mixed,4,417
247168-v2.0.0-mixed,2,427
247171-v2.0.0-mixed,4,414
247170-v2.0.0-mixed,4,431
247166-v2.0.0-mixed,2,425
247174-v2.0.0-mixed,3,370
247167-v2.0.0-mixed,2,425
247172-v2.0.0-mixed,4,414
247169-v2.0.0-mixed,2,427
247173-v2.0.0-mixed,4,421
247175-v2.0.0-mixed,4,420
247176-v2.0.0-mixed,4,420
247177-v2.0.0-mixed,7,428
247192-v2.0.0-mixed,2,139
247193-v2.0.0-mixed,2,139
247178-v2.0.0-mixed,5,357
247194-v2.0.0-mixed,2,139
247195-v2.0.0-mixed,2,139
247182-v2.0.0-mixed,6,299
247180-v2.0.0-mixed,3,353
247187-v2.0.0-mixed,5,372
247179-v2.0.0-mixed,3,383
247183-v2.0.0-mixed,3,367
247198-v2.0.0-mixed,2,156
247186-v2.0.0-mixed,3,390
247196-v2.0.0-mixed,3,217
247199-v2.0.0-mixed,2,177
247190-v2.0.0-mixed,5,393
247191-v2.0.0-mixed,5,392
247200-v2.0.0-mixed,2,139
247201-v2.0.0-mixed,2,162
247188-v2.0.0-mixed,5,384
247184-v2.0.0-mixed,3,413
247202-v2.0.0-mixed,2,164
247203-v2.0.0-mixed,2,149
247181-v2.0.0-mixed,6,495
247211-v2.0.0-mixed,3,354
247212-v2.0.0-mixed,7,416
247213-v2.0.0-mixed,4,422
247214-v2.0.0-mixed,2,430
247222-v2.0.0-mixed,3,375
247217-v2.0.0-mixed,2,432
247215-v2.0.0-mixed,2,430
247219-v2.0.0-mixed,4,419
247220-v2.0.0-mixed,4,419
247218-v2.0.0-mixed,4,436
247216-v2.0.0-mixed,2,432
247223-v2.0.0-mixed,4,425
247221-v2.0.0-mixed,4,426
247224-v2.0.0-mixed,4,425
247225-v2.0.0-mixed,7,433
247240-v2.0.0-mixed,2,144
247241-v2.0.0-mixed,2,144
247226-v2.0.0-mixed,5,362
247242-v2.0.0-mixed,2,144
247230-v2.0.0-mixed,6,304
247227-v2.0.0-mixed,3,388
247228-v2.0.0-mixed,3,358
247243-v2.0.0-mixed,2,144
247246-v2.0.0-mixed,2,161
247231-v2.0.0-mixed,3,372
247248-v2.0.0-mixed,2,144
247244-v2.0.0-mixed,3,222
247235-v2.0.0-mixed,5,377
247247-v2.0.0-mixed,2,182
247232-v2.0.0-mixed,3,418
247249-v2.0.0-mixed,2,167
247238-v2.0.0-mixed,5,398
247239-v2.0.0-mixed,5,397
247236-v2.0.0-mixed,5,389
247234-v2.0.0-mixed,3,395
247251-v2.0.0-mixed,2,154
247250-v2.0.0-mixed,2,169
247229-v2.0.0-mixed,6,500
247259-v2.0.0-mixed,3,330
247270-v2.0.0-mixed,3,351
247260-v2.0.0-mixed,7,386
247263-v2.0.0-mixed,2,400
247264-v2.0.0-mixed,2,402
247267-v2.0.0-mixed,4,389
247266-v2.0.0-mixed,4,406
247268-v2.0.0-mixed,4,389
247269-v2.0.0-mixed,4,396
247261-v2.0.0-mixed,4,392
247265-v2.0.0-mixed,2,402
247262-v2.0.0-mixed,2,400
247273-v2.0.0-mixed,7,403
247271-v2.0.0-mixed,4,395
247272-v2.0.0-mixed,4,395
247288-v2.0.0-mixed,2,113
247289-v2.0.0-mixed,2,113
247290-v2.0.0-mixed,2,113
247274-v2.0.0-mixed,5,338
247291-v2.0.0-mixed,2,113
247278-v2.0.0-mixed,6,274
247276-v2.0.0-mixed,3,334
247294-v2.0.0-mixed,2,137
247275-v2.0.0-mixed,3,364
247283-v2.0.0-mixed,5,353
247279-v2.0.0-mixed,3,348
247282-v2.0.0-mixed,3,371
247292-v2.0.0-mixed,3,198
247295-v2.0.0-mixed,2,158
247296-v2.0.0-mixed,2,113
247286-v2.0.0-mixed,5,374
247280-v2.0.0-mixed,3,394
247284-v2.0.0-mixed,5,365
247287-v2.0.0-mixed,5,373
247299-v2.0.0-mixed,2,130
247297-v2.0.0-mixed,2,143
247298-v2.0.0-mixed,2,145
247277-v2.0.0-mixed,6,470
247307-v2.0.0-mixed,3,259
247308-v2.0.0-mixed,7,318
247309-v2.0.0-mixed,4,331
247311-v2.0.0-mixed,2,332
247310-v2.0.0-mixed,2,332
247318-v2.0.0-mixed,3,280
247315-v2.0.0-mixed,4,321
247316-v2.0.0-mixed,4,321
247313-v2.0.0-mixed,2,341
247314-v2.0.0-mixed,4,338
247312-v2.0.0-mixed,2,341
247317-v2.0.0-mixed,4,328
247320-v2.0.0-mixed,4,334
247319-v2.0.0-mixed,4,334
247321-v2.0.0-mixed,7,335
247322-v2.0.0-mixed,5,267
247336-v2.0.0-mixed,2,107
247337-v2.0.0-mixed,2,107
247339-v2.0.0-mixed,2,107
247338-v2.0.0-mixed,2,107
247324-v2.0.0-mixed,3,263
247326-v2.0.0-mixed,6,266
247323-v2.0.0-mixed,3,293
247327-v2.0.0-mixed,3,277
247331-v2.0.0-mixed,5,282
247334-v2.0.0-mixed,5,303
247344-v2.0.0-mixed,2,107
247332-v2.0.0-mixed,5,294
247342-v2.0.0-mixed,2,131
247330-v2.0.0-mixed,3,300
247335-v2.0.0-mixed,5,302
247345-v2.0.0-mixed,2,137
247328-v2.0.0-mixed,3,323
247343-v2.0.0-mixed,2,152
247347-v2.0.0-mixed,2,124
247346-v2.0.0-mixed,2,139
247340-v2.0.0-mixed,3,192
247325-v2.0.0-mixed,6,402
247355-v2.0.0-mixed,3,259
247356-v2.0.0-mixed,7,318
247357-v2.0.0-mixed,4,331
247366-v2.0.0-mixed,3,280
247358-v2.0.0-mixed,2,332
247362-v2.0.0-mixed,4,338
247363-v2.0.0-mixed,4,321
247364-v2.0.0-mixed,4,321
247359-v2.0.0-mixed,2,332
247360-v2.0.0-mixed,2,341
247361-v2.0.0-mixed,2,341
247368-v2.0.0-mixed,4,334
247369-v2.0.0-mixed,7,335
247365-v2.0.0-mixed,4,328
247367-v2.0.0-mixed,4,334
247370-v2.0.0-mixed,5,267
247384-v2.0.0-mixed,2,107
247385-v2.0.0-mixed,2,107
247386-v2.0.0-mixed,2,107
247387-v2.0.0-mixed,2,107
247371-v2.0.0-mixed,3,293
247372-v2.0.0-mixed,3,263
247374-v2.0.0-mixed,6,266
247375-v2.0.0-mixed,3,277
247390-v2.0.0-mixed,2,131
247378-v2.0.0-mixed,3,300
247392-v2.0.0-mixed,2,107
247380-v2.0.0-mixed,5,294
247379-v2.0.0-mixed,5,282
247382-v2.0.0-mixed,5,303
247391-v2.0.0-mixed,2,152
247393-v2.0.0-mixed,2,137
247376-v2.0.0-mixed,3,323
247383-v2.0.0-mixed,5,302
247388-v2.0.0-mixed,3,192
247394-v2.0.0-mixed,2,139
247395-v2.0.0-mixed,2,124
247373-v2.0.0-mixed,6,402
247403-v2.0.0-mixed,3,261
247404-v2.0.0-mixed,7,324
247414-v2.0.0-mixed,3,282
247406-v2.0.0-mixed,2,338
247405-v2.0.0-mixed,4,337
247408-v2.0.0-mixed,2,347
247407-v2.0.0-mixed,2,338
247409-v2.0.0-mixed,2,347
247411-v2.0.0-mixed,4,327
247410-v2.0.0-mixed,4,344
247412-v2.0.0-mixed,4,327
247415-v2.0.0-mixed,4,340
247413-v2.0.0-mixed,4,334
247416-v2.0.0-mixed,4,340
247418-v2.0.0-mixed,5,269
247417-v2.0.0-mixed,7,341
247432-v2.0.0-mixed,2,123
247434-v2.0.0-mixed,2,123
247419-v2.0.0-mixed,3,295
247435-v2.0.0-mixed,2,123
247420-v2.0.0-mixed,3,265
247423-v2.0.0-mixed,3,279
247427-v2.0.0-mixed,5,284
247422-v2.0.0-mixed,6,279
247438-v2.0.0-mixed,2,140
247426-v2.0.0-mixed,3,302
247428-v2.0.0-mixed,5,296
247436-v2.0.0-mixed,3,201
247430-v2.0.0-mixed,5,305
247431-v2.0.0-mixed,5,304
247440-v2.0.0-mixed,2,123
247421-v2.0.0-mixed,6,408
247439-v2.0.0-mixed,2,161
247441-v2.0.0-mixed,2,146
247424-v2.0.0-mixed,3,325
247442-v2.0.0-mixed,2,148
247443-v2.0.0-mixed,2,133
247447-v2.0.0-mixed,3,244
247448-v2.0.0-mixed,7,295
247449-v2.0.0-mixed,4,308
247451-v2.0.0-mixed,2,309
247450-v2.0.0-mixed,2,309
247458-v2.0.0-mixed,3,265
247452-v2.0.0-mixed,2,318
247455-v2.0.0-mixed,4,298
247453-v2.0.0-mixed,2,318
247457-v2.0.0-mixed,4,305
247459-v2.0.0-mixed,4,311
247454-v2.0.0-mixed,4,315
247460-v2.0.0-mixed,4,311
247456-v2.0.0-mixed,4,298
247461-v2.0.0-mixed,7,312
247462-v2.0.0-mixed,5,252
247477-v2.0.0-mixed,2,100
247476-v2.0.0-mixed,2,100
247478-v2.0.0-mixed,2,100
247463-v2.0.0-mixed,3,278
247464-v2.0.0-mixed,3,248
247479-v2.0.0-mixed,2,100
247482-v2.0.0-mixed,2,124
247466-v2.0.0-mixed,6,254
247467-v2.0.0-mixed,3,262
247472-v2.0.0-mixed,5,278
247483-v2.0.0-mixed,2,145
247471-v2.0.0-mixed,5,266
247475-v2.0.0-mixed,5,286
247480-v2.0.0-mixed,3,183
247484-v2.0.0-mixed,2,100
247486-v2.0.0-mixed,2,132
247485-v2.0.0-mixed,2,128
247470-v2.0.0-mixed,3,285
247474-v2.0.0-mixed,5,287
247468-v2.0.0-mixed,3,308
247487-v2.0.0-mixed,2,117
247465-v2.0.0-mixed,6,378
247491-v2.0.0-mixed,3,278
247493-v2.0.0-mixed,4,356
247492-v2.0.0-mixed,7,343
247502-v2.0.0-mixed,3,299
247495-v2.0.0-mixed,2,357
247500-v2.0.0-mixed,4,346
247498-v2.0.0-mixed,4,363
247494-v2.0.0-mixed,2,357
247499-v2.0.0-mixed,4,346
247497-v2.0.0-mixed,2,366
247496-v2.0.0-mixed,2,366
247501-v2.0.0-mixed,4,353
247503-v2.0.0-mixed,4,359
247505-v2.0.0-mixed,7,360
247504-v2.0.0-mixed,4,359
247520-v2.0.0-mixed,2,133
247506-v2.0.0-mixed,5,286
247521-v2.0.0-mixed,2,133
247522-v2.0.0-mixed,2,133
247508-v2.0.0-mixed,3,282
247507-v2.0.0-mixed,3,312
247510-v2.0.0-mixed,6,291
247523-v2.0.0-mixed,2,133
247515-v2.0.0-mixed,5,301
247511-v2.0.0-mixed,3,296
247526-v2.0.0-mixed,2,150
247516-v2.0.0-mixed,5,313
247514-v2.0.0-mixed,3,319
247528-v2.0.0-mixed,2,133
247518-v2.0.0-mixed,5,322
247527-v2.0.0-mixed,2,171
247524-v2.0.0-mixed,3,211
247519-v2.0.0-mixed,5,321
247512-v2.0.0-mixed,3,342
247529-v2.0.0-mixed,2,156
247509-v2.0.0-mixed,6,427
247531-v2.0.0-mixed,2,143
247530-v2.0.0-mixed,2,158
247539-v2.0.0-mixed,3,283
247540-v2.0.0-mixed,7,348
247543-v2.0.0-mixed,2,362
247541-v2.0.0-mixed,4,361
247542-v2.0.0-mixed,2,362
247547-v2.0.0-mixed,4,351
247550-v2.0.0-mixed,3,304
247545-v2.0.0-mixed,2,371
247548-v2.0.0-mixed,4,351
247544-v2.0.0-mixed,2,371
247546-v2.0.0-mixed,4,368
247549-v2.0.0-mixed,4,358
247551-v2.0.0-mixed,4,364
247552-v2.0.0-mixed,4,364
247553-v2.0.0-mixed,7,365
247554-v2.0.0-mixed,5,291
247568-v2.0.0-mixed,2,138
247569-v2.0.0-mixed,2,138
247570-v2.0.0-mixed,2,138
247556-v2.0.0-mixed,3,287
247571-v2.0.0-mixed,2,138
247555-v2.0.0-mixed,3,317
247563-v2.0.0-mixed,5,306
247559-v2.0.0-mixed,3,301
247558-v2.0.0-mixed,6,296
247564-v2.0.0-mixed,5,318
247562-v2.0.0-mixed,3,324
247560-v2.0.0-mixed,3,347
247574-v2.0.0-mixed,2,155
247576-v2.0.0-mixed,2,138
247567-v2.0.0-mixed,5,326
247566-v2.0.0-mixed,5,327
247575-v2.0.0-mixed,2,176
247572-v2.0.0-mixed,3,216
247557-v2.0.0-mixed,6,432
247577-v2.0.0-mixed,2,161
247579-v2.0.0-mixed,2,148
247578-v2.0.0-mixed,2,163
247587-v2.0.0-mixed,3,265
247588-v2.0.0-mixed,7,326
247598-v2.0.0-mixed,3,286
247589-v2.0.0-mixed,4,339
247590-v2.0.0-mixed,2,340
247596-v2.0.0-mixed,4,329
247593-v2.0.0-mixed,2,349
247595-v2.0.0-mixed,4,329
247591-v2.0.0-mixed,2,340
247594-v2.0.0-mixed,4,346
247592-v2.0.0-mixed,2,349
247597-v2.0.0-mixed,4,336
247599-v2.0.0-mixed,4,342
247600-v2.0.0-mixed,4,342
247601-v2.0.0-mixed,7,343
247602-v2.0.0-mixed,5,273
247617-v2.0.0-mixed,2,113
247603-v2.0.0-mixed,3,299
247619-v2.0.0-mixed,2,113
247616-v2.0.0-mixed,2,113
247618-v2.0.0-mixed,2,113
247604-v2.0.0-mixed,3,269
247607-v2.0.0-mixed,3,283
247606-v2.0.0-mixed,6,274
247611-v2.0.0-mixed,5,288
247610-v2.0.0-mixed,3,306
247622-v2.0.0-mixed,2,137
247624-v2.0.0-mixed,2,113
247614-v2.0.0-mixed,5,309
247615-v2.0.0-mixed,5,308
247620-v2.0.0-mixed,3,198
247608-v2.0.0-mixed,3,329
247623-v2.0.0-mixed,2,158
247612-v2.0.0-mixed,5,300
247625-v2.0.0-mixed,2,143
247626-v2.0.0-mixed,2,145
247605-v2.0.0-mixed,6,410
247627-v2.0.0-mixed,2,130
247635-v2.0.0-mixed,3,284
247636-v2.0.0-mixed,7,351
247637-v2.0.0-mixed,4,364
247646-v2.0.0-mixed,3,305
247638-v2.0.0-mixed,2,365
247639-v2.0.0-mixed,2,365
247641-v2.0.0-mixed,2,374
247640-v2.0.0-mixed,2,374
247644-v2.0.0-mixed,4,354
247643-v2.0.0-mixed,4,354
247642-v2.0.0-mixed,4,371
247645-v2.0.0-mixed,4,361
247648-v2.0.0-mixed,4,367
247647-v2.0.0-mixed,4,367
247649-v2.0.0-mixed,7,368
247650-v2.0.0-mixed,5,292
247665-v2.0.0-mixed,2,139
247666-v2.0.0-mixed,2,139
247664-v2.0.0-mixed,2,139
247667-v2.0.0-mixed,2,139
247654-v2.0.0-mixed,6,299
247652-v2.0.0-mixed,3,288
247651-v2.0.0-mixed,3,318
247655-v2.0.0-mixed,3,302
247660-v2.0.0-mixed,5,319
247658-v2.0.0-mixed,3,325
247659-v2.0.0-mixed,5,307
247670-v2.0.0-mixed,2,156
247662-v2.0.0-mixed,5,328
247671-v2.0.0-mixed,2,177
247656-v2.0.0-mixed,3,348
247663-v2.0.0-mixed,5,327
247672-v2.0.0-mixed,2,139
247668-v2.0.0-mixed,3,217
247675-v2.0.0-mixed,2,149
247673-v2.0.0-mixed,2,162
247674-v2.0.0-mixed,2,164
247653-v2.0.0-mixed,6,435
247683-v2.0.0-mixed,3,289
247684-v2.0.0-mixed,7,356
247685-v2.0.0-mixed,4,369
247694-v2.0.0-mixed,3,310
247686-v2.0.0-mixed,2,370
247691-v2.0.0-mixed,4,359
247687-v2.0.0-mixed,2,370
247688-v2.0.0-mixed,2,379
247690-v2.0.0-mixed,4,376
247692-v2.0.0-mixed,4,359
247689-v2.0.0-mixed,2,379
247693-v2.0.0-mixed,4,366
247696-v2.0.0-mixed,4,372
247695-v2.0.0-mixed,4,372
247697-v2.0.0-mixed,7,373
247698-v2.0.0-mixed,5,297
247713-v2.0.0-mixed,2,144
247712-v2.0.0-mixed,2,144
247714-v2.0.0-mixed,2,144
247700-v2.0.0-mixed,3,293
247715-v2.0.0-mixed,2,144
247699-v2.0.0-mixed,3,323
247707-v2.0.0-mixed,5,312
247703-v2.0.0-mixed,3,307
247718-v2.0.0-mixed,2,161
247708-v2.0.0-mixed,5,324
247704-v2.0.0-mixed,3,353
247702-v2.0.0-mixed,6,304
247701-v2.0.0-mixed,6,440
247710-v2.0.0-mixed,5,333
247720-v2.0.0-mixed,2,144
247711-v2.0.0-mixed,5,332
247706-v2.0.0-mixed,3,330
247716-v2.0.0-mixed,3,222
247719-v2.0.0-mixed,2,182
247721-v2.0.0-mixed,2,167
247722-v2.0.0-mixed,2,169
247723-v2.0.0-mixed,2,154
247731-v2.0.0-mixed,3,265
247732-v2.0.0-mixed,7,326
247733-v2.0.0-mixed,4,339
247742-v2.0.0-mixed,3,286
247734-v2.0.0-mixed,2,340
247735-v2.0.0-mixed,2,340
247739-v2.0.0-mixed,4,329
247741-v2.0.0-mixed,4,336
247737-v2.0.0-mixed,2,349
247738-v2.0.0-mixed,4,346
247740-v2.0.0-mixed,4,329
247736-v2.0.0-mixed,2,349
247743-v2.0.0-mixed,4,342
247745-v2.0.0-mixed,7,343
247744-v2.0.0-mixed,4,342
247746-v2.0.0-mixed,5,273
247760-v2.0.0-mixed,2,113
247761-v2.0.0-mixed,2,113
247748-v2.0.0-mixed,3,269
247762-v2.0.0-mixed,2,113
247763-v2.0.0-mixed,2,113
247751-v2.0.0-mixed,3,283
247747-v2.0.0-mixed,3,299
247755-v2.0.0-mixed,5,288
247750-v2.0.0-mixed,6,274
247759-v2.0.0-mixed,5,308
247766-v2.0.0-mixed,2,137
247756-v2.0.0-mixed,5,300
247754-v2.0.0-mixed,3,306
247752-v2.0.0-mixed,3,329
247768-v2.0.0-mixed,2,113
247758-v2.0.0-mixed,5,309
247767-v2.0.0-mixed,2,158
247764-v2.0.0-mixed,3,198
247769-v2.0.0-mixed,2,143
247749-v2.0.0-mixed,6,410
247770-v2.0.0-mixed,2,145
247771-v2.0.0-mixed,2,130
247779-v2.0.0-mixed,3,324
247780-v2.0.0-mixed,7,378
247790-v2.0.0-mixed,3,345
247781-v2.0.0-mixed,4,384
247783-v2.0.0-mixed,2,392
247782-v2.0.0-mixed,2,392
247785-v2.0.0-mixed,2,394
247788-v2.0.0-mixed,4,381
247789-v2.0.0-mixed,4,388
247784-v2.0.0-mixed,2,394
247787-v2.0.0-mixed,4,381
247786-v2.0.0-mixed,4,398
247792-v2.0.0-mixed,4,387
247791-v2.0.0-mixed,4,387
247793-v2.0.0-mixed,7,395
247808-v2.0.0-mixed,2,107
247809-v2.0.0-mixed,2,107
247810-v2.0.0-mixed,2,107
247794-v2.0.0-mixed,5,332
247811-v2.0.0-mixed,2,107
247798-v2.0.0-mixed,6,266
247814-v2.0.0-mixed,2,131
247796-v2.0.0-mixed,3,328
247795-v2.0.0-mixed,3,358
247816-v2.0.0-mixed,2,107
247799-v2.0.0-mixed,3,342
247803-v2.0.0-mixed,5,347
247815-v2.0.0-mixed,2,152
247812-v2.0.0-mixed,3,192
247802-v2.0.0-mixed,3,365
247806-v2.0.0-mixed,5,368
247804-v2.0.0-mixed,5,359
247807-v2.0.0-mixed,5,367
247817-v2.0.0-mixed,2,137
247800-v2.0.0-mixed,3,388
247818-v2.0.0-mixed,2,139
247819-v2.0.0-mixed,2,124
247797-v2.0.0-mixed,6,462
247827-v2.0.0-mixed,3,324
247828-v2.0.0-mixed,7,378
247829-v2.0.0-mixed,4,384
247832-v2.0.0-mixed,2,394
247830-v2.0.0-mixed,2,392
247831-v2.0.0-mixed,2,392
247838-v2.0.0-mixed,3,345
247836-v2.0.0-mixed,4,381
247834-v2.0.0-mixed,4,398
